Contract#;Serial;Model Name;Item Code;Item Name;Location Name;LFV
S51831/23;35C44794;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44627;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
R51934/24;35C44901;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44889;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44875;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44862;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44809;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44910;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44861;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44863;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44921;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C44874;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45182;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45089;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45078;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45097;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45120;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45311;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C45316;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;4GN01135;IRADX529IF;5848C021AA;IR-ADV 529IF 120V BRZ;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;15.15.01
R51934/24;4GN01272;IRADX529IF;5848C021AA;IR-ADV 529IF 120V BRZ;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;15.15.01
R51934/24;35C41825;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R51934/24;35C41823;IR1643;5160C005AB;IR1643IF II 110-127VBR;GRAICHE CONSTRUTORA E IMOBILIARIA LTDA;06.01.01
R2719/08;3DR05438;MF1538C;4930C027AA;MF1538C 110-127V BRZ;COTECNA SERVICOS LTDA;09.02.01
R2625/07;32M01904;IRC3226I;4909C025AA;IR C3226I LTN 120V BRZ;ACCESSTAGE TECNOLOGIA SA;08.14.01
R2719/08;23D26262;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA;41.25.01
R2719/08;23D32389;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA;41.25.01
R2719/08;23D25981;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA;41.25.01
R2719/08;23D30266;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA.;41.25.01
R2719/08;23D34999;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA;41.25.01
R2719/08;23D33306;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA;41.25.01
S51831/23;35C47864;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45242;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C41848;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45003;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47678;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47739;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47680;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48539;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48530;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48710;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48711;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47733;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44752;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44749;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44822;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44755;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45210;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45145;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45202;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47302;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48084;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48038;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48044;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47534;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47304;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47274;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47791;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47812;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47810;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47361;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47785;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47821;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47818;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44768;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45151;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44750;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48688;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48061;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48735;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48730;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47926;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47931;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47942;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48104;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48117;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48112;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48111;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47976;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47485;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47757;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47772;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47657;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45141;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45087;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43941;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47466;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43930;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47285;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47600;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46895;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46900;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46615;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46905;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47482;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47248;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48716;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48680;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48686;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48690;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47537;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47552;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47679;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43835;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47590;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46884;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47300;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47364;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47240;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47411;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47916;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47823;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47769;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46540;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47693;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47816;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47914;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47687;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47583;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44703;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43865;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47356;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47857;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47597;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47591;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46883;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44706;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44057;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47546;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47684;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46742;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46734;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46904;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47252;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44003;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43839;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47467;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44462;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47474;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43837;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46727;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47365;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48049;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47483;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47091;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45771;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47223;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45776;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46877;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47809;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46501;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46410;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46897;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46421;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47549;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47287;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46545;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47511;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47588;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43769;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43764;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43928;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43828;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C46426;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47301;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
